transactionID,sourceAccountID,targetAccountID,timestamp,fan_in_bins_2-3,fan_in_bins_3-inf,fan_out_bins_2-3,fan_out_bins_3-inf,degree_in_bins_2-3,degree_in_bins_3-inf,degree_out_bins_2-3,degree_out_bins_3-inf,scatter-gather_bins_2-3,scatter-gather_bins_3-inf,temp-cycle_bins_2-3,temp-cycle_bins_3-inf,source_fan_out,source_deg_out,source_ratio_out,source_avg_col3_out,source_sum_col3_out,source_var_col3_out,source_skew_col3_out,source_kurtosis_col3_out,source_fan_in,source_deg_in,source_ratio_in,source_avg_col3_in,source_sum_col3_in,source_var_col3_in,source_skew_col3_in,source_kurtosis_col3_in,dest_fan_out,dest_deg_out,dest_ratio_out,dest_avg_col3_out,dest_sum_col3_out,dest_var_col3_out,dest_skew_col3_out,dest_kurtosis_col3_out,dest_fan_in,dest_deg_in,dest_ratio_in,dest_avg_col3_in,dest_sum_col3_in,dest_var_col3_in,dest_skew_col3_in,dest_kurtosis_col3_in
140.0,1.0,208.0,63823.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,62099.333333333336,745192.0,224618011.0555555,-0.44177805107346213,2.024205544826508
141.0,1.0,159.0,35186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,115.0,19.166666666666668,54922.0608695652,6316037.0,219511604.52672997,-0.6099360441125831,2.821914233525591
166946260.0,1.0,84.0,39289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,49834.4,249172.0,333413099.84000003,0.7710970683066692,2.472713420089499
142.0,1.0,204.0,40332.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,19.0,55396.42105263157,1052532.0,174783139.92797786,0.04203022941454348,1.903128405109181
166098886.0,1.0,82.0,47122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,47122.0,47122.0,0.0,0.0,0.0
143.0,1.0,171.0,67423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,67423.0,67423.0,0.0,0.0,0.0
144.0,1.0,168.0,63823.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,57004.5,228018.0,95042600.25000001,-1.0718345579930504,2.260478590902437
145.0,1.0,159.0,69962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,115.0,19.166666666666668,54922.0608695652,6316037.0,219511604.52672997,-0.6099360441125831,2.821914233525591
146.0,1.0,220.0,71450.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,18.0,62429.833333333336,1123737.0,190713654.2499999,-0.6229996474374155,2.41137355617709
166946272.0,1.0,84.0,28127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,49834.4,249172.0,333413099.84000003,0.7710970683066692,2.472713420089499
111026944.0,1.0,62.0,54545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,47713.666666666664,143141.0,37434091.55555556,-0.28287664516510796,1.4999999999999993
110396015.0,1.0,61.0,59630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,47989.666666666664,143969.0,87177881.55555557,0.06764979190847088,1.4999999999999996
148.0,1.0,144.0,60040.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,47023.333333333336,141070.0,84716805.55555554,0.7071067811865476,1.5000000000000002
147.0,1.0,204.0,75416.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,19.0,55396.42105263157,1052532.0,174783139.92797786,0.04203022941454348,1.903128405109181
149.0,1.0,185.0,63015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,47863.0,430767.0,605317998.4444444,-0.26532244537613764,1.554370908110808
150.0,1.0,206.0,32766.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,50360.72727272728,553968.0,256952995.107438,0.36070902555534323,1.63178979940525
121326469.0,1.0,71.0,39703.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,38550.5,231303.0,49396367.24999998,-0.9865640619355445,2.7349218299019378
151.0,1.0,117.0,35023.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,58222.0,465776.0,378037903.75000006,-0.3647141808551199,1.4627041200869957
80916478.0,1.0,52.0,63284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,37387.5,74775.0,670628712.25,0.0,1.0
152.0,1.0,220.0,44115.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,18.0,62429.833333333336,1123737.0,190713654.2499999,-0.6229996474374155,2.41137355617709
153.0,1.0,139.0,44115.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,44115.0,44115.0,0.0,0.0,0.0
57052221.0,1.0,41.0,47621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,50453.0,201812.0,130530872.0,1.0152171185243517,2.2164212898905884
154.0,1.0,174.0,36366.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,56525.6,565256.0,301573410.84000003,0.31454867043257884,1.292603934509577
110396023.0,1.0,61.0,36771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,47989.666666666664,143969.0,87177881.55555557,0.06764979190847088,1.4999999999999996
155.0,1.0,208.0,63823.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,62099.333333333336,745192.0,224618011.0555555,-0.44177805107346213,2.024205544826508
156.0,1.0,110.0,40515.0,0.0,0.0,0.0,17.0,0.0,3.0,0.0,17.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,50501.22222222222,454511.0,110731974.17283954,0.7115487598912252,2.2684676013241165
157.0,1.0,189.0,42592.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,50759.5,101519.0,66708056.25,0.0,1.0
158.0,1.0,129.0,33315.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,44877.5,89755.0,133691406.25,0.0,1.0
159.0,1.0,180.0,44115.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,55006.25,220025.0,120525454.6875,0.047068775840108275,1.0625102424531059
160.0,1.0,160.0,29.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,10.5,35.285714285714285,741.0,287.3469387755102,-0.3527722050231137,1.6745855258910127
161.0,1.0,204.0,67850.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,19.0,55396.42105263157,1052532.0,174783139.92797786,0.04203022941454348,1.903128405109181
162.0,1.0,206.0,40332.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,50360.72727272728,553968.0,256952995.107438,0.36070902555534323,1.63178979940525
166946293.0,1.0,84.0,46714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,49834.4,249172.0,333413099.84000003,0.7710970683066692,2.472713420089499
166946294.0,1.0,84.0,82509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,49834.4,249172.0,333413099.84000003,0.7710970683066692,2.472713420089499
163.0,1.0,204.0,63945.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,19.0,55396.42105263157,1052532.0,174783139.92797786,0.04203022941454348,1.903128405109181
164.0,1.0,204.0,63640.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,19.0,55396.42105263157,1052532.0,174783139.92797786,0.04203022941454348,1.903128405109181
166.0,1.0,174.0,39966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,56525.6,565256.0,301573410.84000003,0.31454867043257884,1.292603934509577
98070421.0,1.0,58.0,42450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,50025.666666666664,150077.0,217786110.88888893,0.6347362471162601,1.4999999999999993
165.0,1.0,147.0,44115.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,44115.0,44115.0,0.0,0.0,0.0
98070420.0,1.0,58.0,70655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,50025.666666666664,150077.0,217786110.88888893,0.6347362471162601,1.4999999999999993
184976298.0,1.0,14.0,72792.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,72792.0,72792.0,0.0,0.0,0.0
121326496.0,1.0,71.0,35110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,38550.5,231303.0,49396367.24999998,-0.9865640619355445,2.7349218299019378
167.0,1.0,206.0,67545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,50360.72727272728,553968.0,256952995.107438,0.36070902555534323,1.63178979940525
168.0,1.0,185.0,9920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,47863.0,430767.0,605317998.4444444,-0.26532244537613764,1.554370908110808
169.0,1.0,159.0,69681.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,115.0,19.166666666666668,54922.0608695652,6316037.0,219511604.52672997,-0.6099360441125831,2.821914233525591
170.0,1.0,206.0,32766.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,50360.72727272728,553968.0,256952995.107438,0.36070902555534323,1.63178979940525
171.0,1.0,174.0,40332.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,56525.6,565256.0,301573410.84000003,0.31454867043257884,1.292603934509577
167119287.0,1.0,85.0,71843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,71843.0,71843.0,0.0,0.0,0.0
181619116.0,1.0,13.0,16306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,16306.0,16306.0,0.0,0.0,0.0
172.0,1.0,204.0,63945.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,19.0,55396.42105263157,1052532.0,174783139.92797786,0.04203022941454348,1.903128405109181
145339346.0,1.0,76.0,72576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,55320.125,442561.0,317168455.10937494,-0.3471447424359994,1.507625673236521
174.0,1.0,204.0,52047.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,97.0,303.0,3.1237113402061856,51144.74257425743,15496857.0,379768900.73901284,-0.6193223917900552,3.1664051238072255,2.0,32.0,16.0,41092.14705882353,1397133.0,737401323.3019031,-0.03830051193231146,1.9301313741286044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,19.0,55396.42105263157,1052532.0,174783139.92797786,0.04203022941454348,1.903128405109181
